394;SPECI;Phyllonorycter;cavella;(Zeller, 1846)
420;SPECI;Phyllonorycter;connexella;(Zeller, 1846)
398;SPECI;Phyllonorycter;coryli;(Nicelli, 1851)
389;SPECI;Phyllonorycter;corylifoliella;(Hübner, 1796)
392;SPECI;Phyllonorycter;dubitella;(Herrich-Schäffer, 1855)
409;SPECI;Phyllonorycter;emberizaepenella;(Bouché, 1834)
399;SPECI;Phyllonorycter;esperella;(Goeze, 1783)
412;SPECI;Phyllonorycter;froelichiella;(Zeller, 1839)
419;SPECI;Phyllonorycter;geniculella;(Ragonot, 1874)
377;SPECI;Phyllonorycter;harrisella;(Linnaeus, 1761)
379;SPECI;Phyllonorycter;heegeriella;(Zeller, 1846)
393;SPECI;Phyllonorycter;hilarella;(Zetterstedt, 1839)
405;SPECI;Phyllonorycter;insignitella;(Zeller, 1846)
386;SPECI;Phyllonorycter;junoniella;(Zeller, 1846)
414;SPECI;Phyllonorycter;kleemannella;(Fabricius, 1781)
407;SPECI;Phyllonorycter;lautella;(Zeller, 1846)
388;SPECI;Phyllonorycter;leucographella;(Zeller, 1850)
397;SPECI;Phyllonorycter;maestingella;(Müller, 1764)
406;SPECI;Phyllonorycter;medicaginella;(Gerasimov, 1930)
382;SPECI;Phyllonorycter;messaniella;(Zeller, 1846)
413;SPECI;Phyllonorycter;nicellii;(Stainton, 1851)
404;SPECI;Phyllonorycter;nigrescentella;(Logan, 1851)
383;SPECI;Phyllonorycter;oxyacanthae;(Frey, 1856)
416;SPECI;Phyllonorycter;platani;(Staudinger, 1870)
418;SPECI;Phyllonorycter;platanoidella;(Joannis, 1920)
423;SPECI;Phyllonorycter;populifoliella;(Treitschke, 1833)
381;SPECI;Phyllonorycter;quercifoliella;(Zeller, 1839)
402;SPECI;Phyllonorycter;quinqueguttella;(Stainton, 1851)
401;SPECI;Phyllonorycter;rajella;(Linnaeus, 1758)
378;SPECI;Phyllonorycter;roboris;(Zeller, 1839)
421;SPECI;Phyllonorycter;sagitella;(Bjerkander, 1790)
391;SPECI;Phyllonorycter;salicicolella;(Sircom, 1848)
390;SPECI;Phyllonorycter;salictella;(Zeller, 1846)
395;SPECI;Phyllonorycter;scopariella;(Zeller, 1846)
384;SPECI;Phyllonorycter;sorbi;(Frey, 1855)
387;SPECI;Phyllonorycter;spinicolella;(Zeller, 1846)
396;SPECI;Phyllonorycter;staintoniella;(Nicelli, 1853)
411;SPECI;Phyllonorycter;stettinensis;(Nicelli, 1852)
400;SPECI;Phyllonorycter;strigulatella;(Lienig & Zeller, 1846)
380;SPECI;Phyllonorycter;tenerella;(Joannis, 1915)
415;SPECI;Phyllonorycter;trifasciella;(Haworth, 1828)
410;SPECI;Phyllonorycter;tristrigella;(Haworth, 1828)
408;SPECI;Phyllonorycter;ulmifoliella;(Hübner, 1817)
424;SUBFA;;Phyllocnistinae;
425;GENUS;;Phyllocnistis;Zeller, 1848
427;SPECI;Phyllocnistis;labyrinthella;(Bjerkander, 1790)
426;SPECI;Phyllocnistis;saligna;(Zeller, 1839)
428;SPECI;Phyllocnistis;unipunctella;(Stephens, 1834)
429;SUPER;;Yponomeutoidea;
430;FAMIL;;Yponomeutidae;
431;SUBFA;;Scythropiinae;
432;GENUS;;Scythropia;Hübner, 1825
433;SPECI;Scythropia;crataegella;(Linnaeus, 1767)
434;SUBFA;;Yponomeutinae;
435;GENUS;;Yponomeuta;Latreille, 1796
436;SPECI;Yponomeuta;evonymella;(Linnaeus, 1758)
437;SPECI;Yponomeuta;padella;(Linnaeus, 1758)
438;SPECI;Yponomeuta;malinellus;Zeller, 1838
439;SPECI;Yponomeuta;cagnagella;(Hübner, 1813)
440;SPECI;Yponomeuta;rorrella;(Hübner, 1796)
441;SPECI;Yponomeuta;irrorella;(Hübner, 1796)
442;SPECI;Yponomeuta;plumbella;(Denis & Schiffermüller, 1775)
443;SPECI;Yponomeuta;sedella;Treitschke, 1833
444;GENUS;;Zelleria;Stainton, 1849
445;SPECI;Zelleria;hepariella;Stainton, 1849
446;GENUS;;Euhyponomeutoides;Gaj, 1954
447;SPECI;Euhyponomeutoides;albithoracellus;Gaj, 1954
448;GENUS;;Pseudoswammerdamia;Friese, 1960
449;SPECI;Pseudoswammerdamia;combinella;(Hübner, 1786)
450;GENUS;;Swammerdamia;Hübner, 1825
451;SPECI;Swammerdamia;caesiella;(Hübner, 1796)
452;SPECI;Swammerdamia;pyrella;(Villers, 1789)
453;SPECI;Swammerdamia;compunctella;Herrich-Schäffer, 1855
454;GENUS;;Paraswammerdamia;Friese, 1960
455;SPECI;Paraswammerdamia;albicapitella;(Scharfenberg, 1805)
